"Dates"	"Value"	"Modif"
2006-02-06	22.9219070934953	"SI"
2006-02-07	24.1797830811547	"SI"
2006-02-08	23.1135232563883	"SI"
2006-02-09	22.8612866958149	"SI"
2006-02-10	23.3953053346559	"SI"
2006-02-11	23.3765392724522	"SI"
2006-02-12	22.7277115942569	"SI"
2006-02-13	23.4139555897232	"SI"
2006-02-14	23.2323316112897	"SI"
2006-02-15	22.2631782153019	"SI"
2006-02-16	21.7953007555904	"SI"
2006-02-17	23.0295941654785	"SI"
2006-02-18	24.2558608340353	"SI"
2006-02-19	22.4636719924254	"SI"
2006-02-20	22.609796895441	"SI"
2006-02-21	22.9451111708239	"SI"
2006-02-22	23.2184239645366	"SI"
2006-02-23	23.5660480930544	"SI"
2006-02-24	21.587256150011	"SI"
2006-02-25	22.6315061674408	"SI"
2006-02-26	22.7905370333541	"SI"
2006-02-27	22.4464698387932	"SI"
2006-02-28	22.30926173114	"SI"
2006-03-01	22.3835552472236	"SI"
2006-03-02	24.72055144873	"SI"
2006-03-03	23.3857001337857	"SI"
2006-03-04	23.2814826454671	"SI"
2006-03-05	24.279707184866	"SI"
2006-03-06	24.5974963996764	"SI"
2006-03-07	26.2321167237522	"SI"
2006-03-08	25.1831296390542	"SI"
2006-03-09	23.1583311483827	"SI"
2006-03-10	25.3530532741478	"SI"
2006-03-11	23.7943618463302	"SI"
2006-03-12	23.1607416053345	"SI"
2006-03-13	20.7154116729826	"SI"
2006-03-14	22.8724022860179	"SI"
2006-03-15	23.9803322514808	"SI"
2006-03-16	24.1073557833325	"SI"
2006-03-17	23.6497130413243	"SI"
2006-03-18	24.5691919995967	"SI"
2006-03-19	24.4922129888512	"SI"
2006-03-20	24.3072560434739	"SI"
2006-03-21	23.8031438942211	"SI"
2006-03-22	24.2052629322658	"SI"
2006-03-23	23.1427716152522	"SI"
2006-03-24	22.807241814204	"SI"
2006-03-25	24.9999493749717	"SI"
2006-03-26	26.1030186107317	"SI"
2006-03-27	23.4989292133556	"SI"
2006-03-28	25.427894182441	"SI"
2006-03-29	24.3682358657486	"SI"
2006-03-30	24.8803025218608	"SI"
2006-03-31	24.321457747375	"SI"
2006-04-01	25.5942013238167	"SI"
2006-04-02	24.4890370625436	"SI"
2006-04-03	24.759993814457	"SI"
2006-04-04	24.3550160771646	"SI"
2006-04-05	24.9146822537264	"SI"
2006-04-06	23.7079330434328	"SI"
2006-04-07	26.2986717904377	"SI"
2006-04-08	23.9010503674127	"SI"
2006-04-09	24.2435248292114	"SI"
2006-04-10	23.4122033635854	"SI"
2006-04-11	22.6977625130848	"SI"
2006-04-12	23.2452470460382	"SI"
2006-04-13	24.0195381295072	"SI"
2006-04-14	24.5765002686374	"SI"
2006-04-15	25.1038074756908	"SI"
2006-04-16	23.3493994640254	"SI"
2006-04-17	24.364071549773	"SI"
2006-04-18	23.56779591261	"SI"
2006-04-19	22.62323329466	"SI"
2006-04-20	24.2489647716149	"SI"
2006-04-21	24.3443827038609	"SI"
2006-04-22	24.8606498021819	"SI"
2006-04-23	21.908591538024	"SI"
2006-04-24	23.8255218233495	"SI"
2006-04-25	22.8395999351057	"SI"
2006-04-26	22.8755139230835	"SI"
2006-04-27	23.939187798452	"SI"
2006-04-28	23.3289866399919	"SI"
2006-04-29	23.2681260382234	"SI"
2006-04-30	25.7798391736936	"SI"
2006-05-01	24.8848297916677	"SI"
2006-05-02	24.9707231767686	"SI"
2006-05-03	24.7927561823194	"SI"
2006-05-04	24.0151116786205	"SI"
2006-05-05	24.9697483764859	"SI"
2006-05-06	25.29867936447	"SI"
2006-05-07	24.5430181567868	"SI"
2006-05-08	24.0118296673135	"SI"
2006-05-09	21.8878322707643	"SI"
2006-05-10	24.167779704333	"SI"
2006-05-11	24.6759065543411	"SI"
2006-05-12	24.9747265859488	"SI"
2006-05-13	25.6008103264973	"SI"
2006-05-14	24.4523647653385	"SI"
2006-05-15	23.9219921853211	"SI"
2006-05-16	23.2444179947696	"SI"
2006-05-17	23.4606491767739	"SI"
2006-05-18	23.0043180084645	"SI"
2006-05-19	23.7043090503023	"SI"
2006-05-20	24.1911193083705	"SI"
2006-05-21	24.3299478034113	"SI"
2006-05-22	24.4070883477178	"SI"
2006-05-23	23.7991529459551	"SI"
2006-05-24	23.529631343676	"SI"
2006-05-25	23.3497507575602	"SI"
2006-05-26	24.2080534278637	"SI"
2006-05-27	24.4032323208266	"SI"
2006-05-28	23.4190313139722	"SI"
2006-05-29	23.1505575204914	"SI"
2006-05-30	23.0458060885095	"SI"
2006-05-31	23.5178323339985	"SI"
2006-06-01	24.19697454945	"SI"
2006-06-02	25.0154550059683	"SI"
2006-06-03	24.154945798512	"SI"
2006-06-04	23.446007770396	"SI"
2006-06-05	21.0799093168364	"SI"
2006-06-06	23.6684589500632	"SI"
2006-06-07	23.7796923670392	"SI"
2006-06-08	24.4534253417162	"SI"
2006-06-09	24.7195843286876	"SI"
2006-06-10	23.5610313980076	"SI"
2006-06-11	24.5373623663491	"SI"
2006-06-12	23.1817458991299	"SI"
2006-06-13	23.2478465967221	"SI"
2006-06-14	23.4085259368925	"SI"
2006-06-15	23.7520722038115	"SI"
2006-06-16	22.4901389659932	"SI"
2006-06-17	24.428185876947	"SI"
2006-06-18	23.9172181943642	"SI"
2006-06-19	23.1885639943367	"SI"
2006-06-20	23.176050844835	"SI"
2006-06-21	23.5875428047668	"SI"
2006-06-22	23.3892044379298	"SI"
2006-06-23	23.8923124663835	"SI"
2006-06-24	24.6489881419729	"SI"
2006-06-25	26.0001700178221	"SI"
2006-06-26	24.2260552276062	"SI"
2006-06-27	23.6035463315098	"SI"
2006-06-28	24.0803461515316	"SI"
2006-06-29	23.6135125702272	"SI"
2006-06-30	24.102819222015	"SI"
2006-07-01	23.699186636353	"SI"
2006-07-02	23.777073207092	"SI"
2006-07-03	23.9479498991652	"SI"
2006-07-04	25.2334809041459	"SI"
2006-07-05	23.7866756341782	"SI"
2006-07-06	22.3125030083449	"SI"
2006-07-07	23.2959687491574	"SI"
2006-07-08	23.800703538042	"SI"
2006-07-09	24.1944091944096	"SI"
2006-07-10	21.7536934466215	"SI"
2006-07-11	24.1005390882397	"SI"
2006-07-12	23.5158708823534	"SI"
2006-07-13	23.6501067069388	"SI"
2006-07-14	23.0490767352231	"SI"
2006-07-15	23.9000304592904	"SI"
2006-07-16	24.6075732860503	"SI"
2006-07-17	22.7160454230475	"SI"
2006-07-18	23.5235803381826	"SI"
2006-07-19	23.6964760106331	"SI"
2006-07-20	23.3619152193915	"SI"
2006-07-21	23.3900139173463	"SI"
2006-07-22	24.2030732977533	"SI"
2006-07-23	26.3333550666792	"SI"
2006-07-24	23.5435663597499	"SI"
2006-07-25	23.572638526288	"SI"
2006-07-26	24.4084652789422	"SI"
2006-07-27	24.6790590377362	"SI"
2006-07-28	23.3566117051059	"SI"
2006-07-29	23.7487837476207	"SI"
2006-07-30	23.7925352730272	"SI"
2006-07-31	23.4418936302489	"SI"
2006-08-01	23.2539804766243	"SI"
2006-08-02	23.9984967319697	"SI"
2006-08-03	22.5093197747163	"SI"
2006-08-04	22.7489077630937	"SI"
2006-08-05	23.1900507953103	"SI"
2006-08-06	23.9804117800147	"SI"
2006-08-07	23.957424893873	"SI"
2006-08-08	23.4183664823185	"SI"
2006-08-09	23.4718005445669	"SI"
2006-08-10	23.0832694480825	"SI"
2006-08-11	24.5504360218846	"SI"
2006-08-12	21.8437072922915	"SI"
2006-08-13	23.0790800392781	"SI"
2006-08-14	22.6184510004882	"SI"
2006-08-15	23.0189358646507	"SI"
2006-08-16	22.9989746231897	"SI"
2006-08-17	25.3920033819892	"SI"
2006-08-18	24.3244591706598	"SI"
2006-08-19	23.4200547346565	"SI"
2006-08-20	23.0523044257373	"SI"
2006-08-21	23.4092922010599	"SI"
2006-08-22	24.2693408774606	"SI"
2006-08-23	23.4458455842202	"SI"
2006-08-24	24.6406555794525	"SI"
2006-08-25	22.1334264414405	"SI"
2006-08-26	21.8033883714345	"SI"
2006-08-27	23.3975441115729	"SI"
2006-08-28	23.1020937118288	"SI"
2006-08-29	23.7801091525764	"SI"
2006-08-30	22.0998181609929	"SI"
2006-08-31	21.8982351537798	"SI"
2006-09-01	21.3012087582946	"SI"
2006-09-02	23.5008493001092	"SI"
2006-09-03	23.750386036292	"SI"
2006-09-04	22.9990131087427	"SI"
2006-09-05	22.4583952679835	"SI"
2006-09-06	22.8557391239349	"SI"
2006-09-07	23.6500354836669	"SI"
2006-09-08	22.4534730076596	"SI"
2006-09-09	21.4068583080314	"SI"
2006-09-10	24.8009868723597	"SI"
2006-09-11	23.5516079089019	"SI"
2006-09-12	20.7009061437947	"SI"
2006-09-13	22.5997640821001	"SI"
2006-09-14	24.3555838233595	"SI"
2006-09-15	23.5990049794723	"SI"
2006-09-16	24.099812784925	"SI"
2006-09-17	23.5480098696875	"SI"
2006-09-18	23.5994712393443	"SI"
2006-09-19	22.5466504068248	"SI"
2006-09-20	24.896061159659	"SI"
2006-09-21	22.5998065700003	"SI"
2006-09-22	21.2944403740658	"SI"
2006-09-23	23.4010774306561	"SI"
2006-09-24	21.6983430531031	"SI"
2006-09-25	23.2928171223968	"SI"
2006-09-26	23.4966364537295	"SI"
2006-09-27	23.4400132025944	"SI"
2006-09-28	22.2376519573166	"SI"
2006-09-29	22.0439023766346	"SI"
2006-09-30	21.589409234747	"SI"
2006-10-01	23.8	"NO"
2006-10-02	24.2	"NO"
2006-10-03	22.6	"NO"
2006-10-04	23.2	"NO"
2006-10-05	25	"NO"
2006-10-06	24.6	"NO"
2006-10-07	25.3	"NO"
2006-10-08	24.6	"NO"
2006-10-09	24.2	"NO"
2006-10-10	25.2	"NO"
2006-10-11	24.2	"NO"
2006-10-12	23	"NO"
2006-10-13	23.6	"NO"
2006-10-14	23.8	"NO"
2006-10-15	23.6	"NO"
2006-10-16	23.2	"NO"
2006-10-17	23.4	"NO"
2006-10-18	24.6	"NO"
2006-10-19	23	"NO"
2006-10-20	22.8	"NO"
2006-10-21	22	"NO"
2006-10-22	23.4	"NO"
2006-10-23	23.6	"NO"
2006-10-24	23	"NO"
2006-10-25	24.5	"NO"
2006-10-26	24.2	"NO"
2006-10-27	24	"NO"
2006-10-28	24.4	"NO"
2006-10-29	23.6	"NO"
2006-10-30	23.4	"NO"
2006-10-31	23.4	"NO"
2006-11-01	22.8	"NO"
2006-11-02	22.4	"NO"
2006-11-03	23.7	"NO"
2006-11-04	23.4	"NO"
2006-11-05	24.8	"NO"
2006-11-06	22.6	"NO"
2006-11-07	23.8	"NO"
2006-11-08	23.4	"NO"
2006-11-09	23.3	"NO"
2006-11-10	23.7	"NO"
2006-11-11	23.6	"NO"
2006-11-12	21.8	"NO"
2006-11-13	22.5	"NO"
2006-11-14	23.2	"NO"
2006-11-15	23.2	"NO"
2006-11-16	22.8	"NO"
2006-11-17	22	"NO"
2006-11-18	23	"NO"
2006-11-19	22.4	"NO"
2006-11-20	22.8	"NO"
2006-11-21	23.6	"NO"
2006-11-22	23	"NO"
2006-11-23	23	"NO"
2006-11-24	22.9	"NO"
2006-11-25	23.4	"NO"
2006-11-26	23.2	"NO"
2006-11-27	24	"NO"
2006-11-28	23.7	"NO"
2006-11-29	24	"NO"
2006-11-30	23.4	"NO"
2006-12-01	24.2	"NO"
2006-12-02	24.2	"NO"
2006-12-03	24	"NO"
2006-12-04	23.6	"NO"
2006-12-05	23	"NO"
2006-12-06	22.2	"NO"
2006-12-07	23.7	"NO"
2006-12-08	23.8	"NO"
2006-12-09	24	"NO"
2006-12-10	22.2	"NO"
2006-12-11	23.6	"NO"
2006-12-12	23.2	"NO"
2006-12-13	22.7	"NO"
2006-12-14	22.8	"NO"
2006-12-15	22.4	"NO"
2006-12-16	21.6	"NO"
2006-12-17	22.3	"NO"
2006-12-18	23	"NO"
