"Dates"	"Value"	"Modif"
2007-01-02	527.274358602961	"NO"
2007-01-03	524.495459213601	"NO"
2007-01-04	425.681445688635	"NO"
2007-01-05	393.011304105456	"NO"
2007-01-06	469.844185228319	"NO"
2007-01-07	500.350272962695	"NO"
2007-01-08	467.733527775667	"NO"
2007-01-09	448.389213421654	"NO"
2007-01-10	479.063040733424	"NO"
2007-01-11	503.163393146808	"NO"
2007-01-12	500.592267758714	"NO"
2007-01-13	531.543235279347	"NO"
2007-01-14	478.72294483698	"NO"
2007-01-15	496.338578930726	"NO"
2007-01-16	433.244330084476	"NO"
2007-01-17	460.99871028264	"NO"
2007-01-18	498.995510173722	"NO"
2007-01-19	526.990748437009	"NO"
2007-01-20	531.37875250715	"NO"
2007-01-21	478.08503426944	"NO"
2007-01-22	411.010698829388	"NO"
2007-01-23	520.888090752701	"NO"
2007-01-24	484.39605544662	"NO"
2007-01-25	420.417848184538	"NO"
2007-01-26	356.206396321209	"NO"
2007-01-27	408.489124308513	"NO"
2007-01-28	433.462711104452	"NO"
2007-01-29	479.222208768301	"NO"
2007-01-30	383.571492978937	"NO"
2007-01-31	477.872219890573	"NO"
2007-02-01	510.141328208609	"NO"
2007-02-02	504.32565996163	"NO"
2007-02-03	529.821860069339	"NO"
2007-02-04	489.14255399048	"NO"
2007-02-05	521.704476839427	"NO"
2007-02-06	484.346490759598	"NO"
2007-02-07	517.028664210213	"NO"
2007-02-08	461.92226058944	"NO"
2007-02-09	515.828018636385	"NO"
2007-02-10	421.649888523363	"NO"
2007-02-11	475.681822156319	"NO"
2007-02-12	473.204182407288	"NO"
2007-02-13	488.469059318947	"NO"
2007-02-14	521.579607132682	"NO"
2007-02-15	433.575670732289	"NO"
2007-02-16	498.842138954845	"NO"
2007-02-17	550.029170713237	"NO"
2007-02-18	518.918134107075	"NO"
2007-02-19	412.233129843724	"NO"
2007-02-20	578.680630127736	"NO"
2007-02-21	561.827522647702	"NO"
2007-02-22	570.180835690191	"NO"
2007-02-23	542.362739106937	"NO"
2007-02-24	507.182021989393	"NO"
2007-02-25	479.125816950504	"NO"
2007-02-26	498.231982431585	"NO"
2007-02-27	488.243991130482	"NO"
2007-02-28	514.683545124507	"NO"
2007-03-01	479.632309525045	"SI"
2007-03-02	432.323374322601	"SI"
2007-03-03	488.009783152582	"SI"
2007-03-04	480.072411886476	"SI"
2007-03-05	472.597179134315	"SI"
2007-03-06	438.118777645423	"SI"
2007-03-07	388.805572545873	"SI"
2007-03-08	459.974987524059	"SI"
2007-03-09	437.651025801666	"SI"
2007-03-10	448.711372007558	"SI"
2007-03-11	420.513208153144	"SI"
2007-03-12	364.160093312246	"SI"
2007-03-13	444.643845887607	"SI"
2007-03-14	476.417016071975	"SI"
2007-03-15	473.151750409398	"SI"
2007-03-16	422.783509067504	"SI"
2007-03-17	448.54755025466	"SI"
2007-03-18	326.265214510268	"SI"
2007-03-19	384.351929417914	"SI"
2007-03-20	462.249507234375	"SI"
2007-03-21	456.57675447725	"SI"
2007-03-22	366.865395989629	"SI"
2007-03-23	465.540830541541	"SI"
2007-03-24	462.071951313885	"SI"
2007-03-25	441.72789599282	"SI"
2007-03-26	373.272216991315	"SI"
2007-03-27	440.078195174786	"SI"
2007-03-28	479.36339364495	"SI"
2007-03-29	451.519290767115	"SI"
2007-03-30	416.933912958655	"SI"
2007-03-31	355.987365408171	"SI"
2007-04-01	367.969106369581	"NO"
2007-04-02	345.661408710533	"NO"
2007-04-03	267.270037982561	"NO"
2007-04-04	431.818248493897	"NO"
2007-04-05	401.978659501363	"NO"
2007-04-06	461.784603862367	"NO"
2007-04-07	252.669852508915	"NO"
2007-04-08	394.571521026979	"NO"
2007-04-09	334.856311833033	"NO"
2007-04-10	450.461912304626	"NO"
2007-04-11	439.197491696686	"NO"
2007-04-12	431.650661371023	"NO"
2007-04-13	483.664392359043	"NO"
2007-04-14	353.27341181615	"NO"
2007-04-15	342.024194575747	"NO"
2007-04-16	442.243419079053	"NO"
2007-04-17	297.255132373286	"NO"
2007-04-18	282.322980666899	"NO"
2007-04-19	300.764196319273	"NO"
2007-04-20	245.093094620277	"NO"
2007-04-21	474.42152632027	"NO"
2007-04-22	226.440932946598	"NO"
2007-04-23	466.41433538273	"NO"
2007-04-24	344.336732140299	"NO"
2007-04-25	288.836172402809	"NO"
2007-04-26	388.078440861078	"NO"
2007-04-27	273.781482320672	"NO"
2007-04-28	387.50407622617	"NO"
2007-04-29	284.448622273019	"NO"
2007-04-30	441.875819567755	"NO"
2007-05-01	225.472063702298	"NO"
2007-05-02	356.989228304227	"NO"
2007-05-03	363.995542300584	"NO"
2007-05-04	279.768923447331	"NO"
2007-05-05	385.225189674594	"NO"
2007-05-06	268.409737824849	"NO"
2007-05-07	224.57654866572	"NO"
2007-05-08	224.414003897533	"NO"
2007-05-09	322.150262184723	"NO"
2007-05-10	224.080536110255	"NO"
2007-05-11	451.777270918103	"NO"
2007-05-12	223.738126651754	"NO"
2007-05-13	241.603890651876	"NO"
2007-05-14	475.62738939163	"NO"
2007-05-15	385.165041646414	"NO"
2007-05-16	223.037073495373	"NO"
2007-05-17	298.251477877696	"NO"
2007-05-18	373.282026527126	"NO"
2007-05-19	351.435586854081	"NO"
2007-05-20	379.722112143279	"NO"
2007-05-21	222.156900519877	"NO"
2007-05-22	432.534259070975	"NO"
2007-05-23	221.811577959835	"NO"
2007-05-24	346.259746868659	"NO"
2007-05-25	409.97142730889	"NO"
2007-05-26	295.914495232519	"NO"
2007-05-27	341.807601037082	"NO"
2007-05-28	345.066968180736	"NO"
2007-05-29	231.453348333381	"NO"
2007-05-30	418.807179231889	"NO"
2007-05-31	266.476219174909	"NO"
2007-06-01	425.198711114267	"NO"
2007-06-02	403.702931394752	"NO"
2007-06-03	255.351720845414	"NO"
2007-06-04	515.827020594243	"NO"
2007-06-05	459.151745903049	"NO"
2007-06-06	571.374409575252	"NO"
2007-06-07	339.074104708571	"NO"
2007-06-08	317.808408400892	"NO"
2007-06-09	240.433175155488	"NO"
2007-06-10	531.400539451788	"NO"
2007-06-11	219.179530434921	"NO"
2007-06-12	478.314916747141	"NO"
2007-06-13	551.626111513514	"NO"
2007-06-14	302.917299307427	"NO"
2007-06-15	285.318260694003	"NO"
2007-06-16	589.451153926061	"NO"
2007-06-17	480.899900669406	"NO"
2007-06-18	417.865081075931	"NO"
2007-06-19	393.310758691652	"NO"
2007-06-20	452.613124894564	"NO"
2007-06-21	518.894105460413	"NO"
2007-06-22	260.424168187802	"NO"
2007-06-23	497.831288752603	"NO"
2007-06-24	319.737489845001	"NO"
2007-06-25	581.593247120678	"NO"
2007-06-26	515.265289713083	"NO"
2007-06-27	469.899369671184	"NO"
2007-06-28	543.283876185519	"NO"
2007-06-29	417.6062049182	"NO"
2007-06-30	456.103268547842	"NO"
2007-07-01	420.712861878757	"SI"
2007-07-02	465.120397820896	"SI"
2007-07-03	420.620933494378	"SI"
2007-07-04	364.668499644144	"SI"
2007-07-05	401.338215174501	"SI"
2007-07-06	427.622294619435	"SI"
2007-07-07	449.020967291902	"SI"
2007-07-08	349.309743334164	"SI"
2007-07-09	318.517574700419	"SI"
2007-07-10	429.809846677221	"SI"
2007-07-11	398.853504427084	"SI"
2007-07-12	453.721685207347	"SI"
2007-07-13	452.849896490317	"SI"
2007-07-14	412.638869157509	"SI"
2007-07-15	440.33486642575	"SI"
2007-07-16	424.245939355075	"SI"
2007-07-17	389.132523753398	"SI"
2007-07-18	367.676978527561	"SI"
2007-07-19	305.126547516553	"SI"
2007-07-20	237.730919401371	"SI"
2007-07-21	402.137323989888	"SI"
2007-07-22	433.686163016993	"SI"
2007-07-23	422.035950603446	"SI"
2007-07-24	364.021855134459	"SI"
2007-07-25	423.188913474826	"SI"
2007-07-26	384.90710321835	"SI"
2007-07-27	407.736150506208	"SI"
2007-07-28	409.909125426945	"SI"
2007-07-29	401.479708692023	"SI"
2007-07-30	348.856800487252	"SI"
2007-07-31	380.8443523026	"SI"
2007-08-01	411.195512078386	"NO"
2007-08-02	544.046925491153	"NO"
2007-08-03	431.680887358665	"SI"
2007-08-04	322.429854479704	"NO"
2007-08-05	408.890483656024	"NO"
2007-08-06	312.087208972258	"NO"
2007-08-07	337.500371721111	"NO"
2007-08-08	355.753645913516	"NO"
2007-08-09	381.256228717011	"NO"
2007-08-10	309.287365973272	"NO"
2007-08-11	226.320848569209	"NO"
2007-08-12	410.992471500822	"NO"
2007-08-13	255.497914263457	"NO"
2007-08-14	302.756365454571	"NO"
2007-08-15	353.728397556004	"NO"
2007-08-16	499.244931354498	"NO"
2007-08-17	306.846345951761	"NO"
2007-08-18	306.98606443899	"NO"
2007-08-19	558.46129798007	"NO"
2007-08-20	292.657722916479	"NO"
2007-08-21	241.677774690525	"NO"
2007-08-22	413.356199515481	"NO"
2007-08-23	428.149670024888	"NO"
2007-08-24	223.526735990009	"NO"
2007-08-25	223.542150608619	"NO"
2007-08-26	263.832576347035	"NO"
2007-08-27	498.381215745505	"NO"
2007-08-28	546.203714255922	"NO"
2007-08-29	421.631594631828	"NO"
2007-08-30	234.504829540432	"NO"
2007-08-31	465.840220089133	"NO"
2007-09-01	344.657216028916	"NO"
2007-09-02	510.057446308346	"NO"
2007-09-03	480.682966302008	"NO"
2007-09-04	443.910625756026	"NO"
2007-09-05	443.889494299798	"NO"
2007-09-06	539.535374163321	"NO"
2007-09-07	484.279059877952	"NO"
2007-09-08	517.338897261873	"NO"
2007-09-09	222.685114626473	"NO"
2007-09-10	461.89498544319	"NO"
2007-09-11	542.764002751022	"NO"
2007-09-12	317.980357886967	"NO"
2007-09-13	306.758330047049	"NO"
2007-09-14	417.014535011256	"NO"
2007-09-15	221.702016551787	"NO"
2007-09-16	361.3454295217	"NO"
2007-09-17	423.641770812941	"NO"
2007-09-18	408.643266238912	"NO"
2007-09-19	220.831185576454	"NO"
2007-09-20	294.089884572046	"NO"
2007-09-21	293.800905769815	"NO"
2007-09-22	546.838429204204	"NO"
2007-09-23	219.789507106863	"NO"
2007-09-24	472.548831852601	"NO"
2007-09-25	219.206075469823	"NO"
2007-09-26	361.730955669494	"NO"
2007-09-27	493.052560335384	"NO"
2007-09-28	529.07348339258	"NO"
2007-09-29	236.18681522724	"NO"
2007-09-30	476.746546758325	"NO"
2007-10-01	217.217620279468	"NO"
2007-10-02	544.752108724836	"NO"
2007-10-03	343.865063324009	"NO"
2007-10-04	525.12987593167	"NO"
2007-10-05	473.552047864166	"NO"
2007-10-06	429.325934443595	"NO"
2007-10-07	396.05517992335	"NO"
2007-10-08	362.849355182317	"NO"
2007-10-09	401.990830392655	"NO"
2007-10-10	368.832095861185	"NO"
2007-10-11	328.539658819146	"NO"
2007-10-12	399.921158427265	"NO"
2007-10-13	309.354570936489	"NO"
2007-10-14	445.132569780694	"NO"
2007-10-15	490.908355010972	"NO"
2007-10-16	278.919802339413	"NO"
2007-10-17	314.068412534252	"NO"
2007-10-18	224.26466553564	"NO"
2007-10-19	384.00404267679	"NO"
2007-10-20	233.925982933814	"NO"
2007-10-21	318.578825777745	"NO"
2007-10-22	544.663083572738	"NO"
2007-10-23	430.41323240243	"NO"
2007-10-24	500.153425058818	"NO"
2007-10-25	492.098111772272	"NO"
2007-10-26	244.808085349345	"NO"
2007-10-27	402.292443033999	"NO"
2007-10-28	429.491208160796	"NO"
2007-10-29	400.594655368479	"NO"
2007-10-30	476.593885682995	"NO"
2007-10-31	465.142960621595	"NO"
2007-11-01	345.83845210175	"NO"
2007-11-02	393.722744559126	"NO"
2007-11-03	333.933935823444	"NO"
2007-11-04	364.357989132264	"NO"
2007-11-05	398.12641671187	"NO"
2007-11-06	373.14682804763	"NO"
2007-11-07	520.37637568026	"NO"
2007-11-08	244.43980792403	"NO"
2007-11-09	199.305105446335	"NO"
2007-11-10	417.960340094524	"NO"
2007-11-11	444.455514154372	"NO"
2007-11-12	416.279348381621	"NO"
2007-11-13	286.042109594968	"NO"
2007-11-14	394.243838903037	"NO"
2007-11-15	379.90278703364	"NO"
2007-11-16	470.65472989455	"NO"
2007-11-17	239.769853110358	"NO"
2007-11-18	414.901757238192	"NO"
2007-11-19	515.305035657191	"NO"
2007-11-20	218.171376257294	"NO"
2007-11-21	274.898235416603	"NO"
2007-11-22	348.245528469206	"NO"
2007-11-23	411.336340435631	"NO"
2007-11-24	327.015023581849	"NO"
2007-11-25	393.331065086126	"NO"
2007-11-26	436.122919954131	"NO"
2007-11-27	288.835486572755	"NO"
2007-11-28	494.80602485949	"NO"
2007-11-29	470.875756335003	"NO"
2007-11-30	410.49448712562	"NO"
2007-12-01	486.286868017116	"NO"
2007-12-02	452.582821521054	"NO"
2007-12-03	452.080236226284	"NO"
2007-12-04	487.987788731445	"NO"
2007-12-05	414.808430521669	"NO"
2007-12-06	500.267422722995	"NO"
2007-12-07	489.942253368765	"NO"
2007-12-08	360.976163512261	"NO"
2007-12-09	518.851168491474	"NO"
2007-12-10	521.803351188212	"NO"
2007-12-11	370.110432110301	"NO"
2007-12-12	399.514838426757	"NO"
2007-12-13	366.447508872334	"NO"
2007-12-14	455.048592768064	"NO"
2007-12-15	441.759165470945	"NO"
2007-12-16	382.513160949909	"NO"
2007-12-17	412.006988861712	"NO"
2007-12-18	395.53993701423	"NO"
2007-12-19	395.525835004086	"NO"
2007-12-20	375.832775219143	"NO"
2007-12-21	313.459124752197	"NO"
2007-12-22	438.369467059594	"NO"
2007-12-23	188.715583305032	"NO"
2007-12-24	188.781747166758	"NO"
2007-12-25	208.594938154214	"NO"
2007-12-26	346.883787723289	"NO"
2007-12-27	360.242017725472	"NO"
2007-12-28	380.227632985878	"NO"
2007-12-29	485.952373570692	"NO"
2007-12-30	407.162954725361	"NO"
2007-12-31	496.612059796756	"NO"
2008-01-01	466.40959133915	"SI"
2008-01-02	504.131623891279	"NO"
2008-01-03	501.331011423418	"NO"
2008-01-04	528.369114167952	"NO"
2008-01-05	509.071225424475	"NO"
2008-01-06	403.450574331616	"NO"
2008-01-07	403.967311981076	"NO"
2008-01-08	424.474680700805	"NO"
2008-01-09	405.075339626481	"NO"
2008-01-10	455.709326882946	"NO"
2008-01-11	499.822568558882	"NO"
2008-01-12	470.482125907884	"NO"
2008-01-13	431.02882151042	"NO"
2008-01-14	468.656303003124	"NO"
2008-01-15	466.091677112888	"NO"
2008-01-16	372.653915159642	"NO"
2008-01-17	531.803232867665	"NO"
2008-01-18	526.013836567917	"NO"
2008-01-19	499.926194554054	"NO"
2008-01-20	534.767726079422	"NO"
2008-01-21	447.530052217599	"NO"
2008-01-22	489.23684067894	"NO"
2008-01-23	503.851174229517	"NO"
2008-01-24	457.086199928773	"NO"
2008-01-25	478.560843991712	"NO"
2008-01-26	520.688465310519	"NO"
2008-01-27	508.055581115109	"NO"
2008-01-28	540.103288646609	"NO"
2008-01-29	551.604603835708	"NO"
2008-01-30	487.17966186768	"NO"
2008-01-31	519.39805874627	"NO"
2008-02-01	520.543578271671	"NO"
2008-02-02	559.915885117589	"NO"
2008-02-03	533.303256843985	"NO"
2008-02-04	565.888075780398	"NO"
2008-02-05	528.695457159542	"NO"
2008-02-06	438.813187425342	"NO"
2008-02-07	302.940583485182	"NO"
2008-02-08	451.372101402619	"NO"
2008-02-09	353.733589650575	"NO"
2008-02-10	403.995637259299	"NO"
2008-02-11	503.984923547034	"NO"
2008-02-12	427.120518585912	"NO"
2008-02-13	492.020931258694	"NO"
2008-02-14	453.962313167608	"NO"
2008-02-15	454.969807086387	"NO"
2008-02-16	366.658954424128	"NO"
2008-02-17	428.333461590737	"NO"
2008-02-18	518.918134107075	"NO"
2008-02-19	361.936630254079	"NO"
2008-02-20	431.115537003746	"NO"
2008-02-21	518.560297443271	"NO"
2008-02-22	425.702382010332	"NO"
2008-02-23	556.835619993056	"NO"
2008-02-24	539.801376726043	"NO"
2008-02-25	519.060360671413	"NO"
2008-02-26	549.140678807141	"NO"
2008-02-27	528.307468960154	"NO"
2008-02-28	489.148914828829	"NO"
2008-02-29	460.810273385262	"NO"
2008-03-01	453.18592127711	"SI"
2008-03-02	479.218119664948	"SI"
2008-03-03	469.147025286906	"SI"
2008-03-04	446.848903139438	"SI"
2008-03-05	484.297803462965	"SI"
2008-03-06	265.87937508472	"SI"
2008-03-07	444.806956319816	"SI"
2008-03-08	466.599566809136	"SI"
2008-03-09	434.189229041693	"SI"
2008-03-10	435.422020910989	"SI"
2008-03-11	400.855690021657	"SI"
2008-03-12	429.049404388105	"SI"
2008-03-13	378.623972247986	"SI"
2008-03-14	279.275870539444	"SI"
2008-03-15	427.46267738044	"SI"
2008-03-16	452.335283545279	"SI"
2008-03-17	420.409266728388	"SI"
2008-03-18	466.291585828472	"SI"
2008-03-19	462.737496835849	"SI"
2008-03-20	364.114804681897	"SI"
2008-03-21	431.084292129238	"SI"
2008-03-22	353.617967678473	"SI"
2008-03-23	353.035162173634	"SI"
2008-03-24	426.726406879959	"SI"
2008-03-25	429.741599173035	"SI"
2008-03-26	460.047751216898	"SI"
2008-03-27	474.506826102629	"SI"
2008-03-28	425.284892859309	"SI"
2008-03-29	434.529014369453	"SI"
2008-03-30	405.932672635873	"SI"
2008-03-31	424.8655050057	"SI"
2008-04-01	543.804820931458	"NO"
2008-04-02	555.099847185378	"NO"
2008-04-03	562.625747708707	"NO"
2008-04-04	603.748598644169	"NO"
2008-04-05	514.080509611232	"NO"
2008-04-06	517.796948293685	"NO"
2008-04-07	263.924527111792	"NO"
2008-04-08	267.694972257194	"NO"
2008-04-09	368.414435961948	"NO"
2008-04-10	435.46998115966	"NO"
2008-04-11	386.945516430375	"NO"
2008-04-12	442.709309261763	"NO"
2008-04-13	435.130936881447	"NO"
2008-04-14	334.587685082421	"NO"
2008-04-15	256.465002842191	"NO"
2008-04-16	516.306908718104	"NO"
2008-04-17	519.748931091925	"NO"
2008-04-18	489.805323007254	"NO"
2008-04-19	267.31392586722	"NO"
2008-04-20	259.813696413612	"NO"
2008-04-21	437.151887926816	"NO"
2008-04-22	403.631252208431	"NO"
2008-04-23	274.237032916053	"NO"
2008-04-24	318.321732042858	"NO"
2008-04-25	288.66877382327	"NO"
2008-04-26	479.743731310727	"NO"
2008-04-27	244.222985143363	"NO"
2008-04-28	266.099742832533	"NO"
2008-04-29	515.187989944987	"NO"
2008-04-30	306.022379963405	"NO"
2008-05-01	265.56196841041	"NO"
2008-05-02	415.134066532484	"NO"
2008-05-03	374.626494087214	"NO"
2008-05-04	385.225189674594	"NO"
2008-05-05	370.315467949632	"NO"
2008-05-06	224.57654866572	"NO"
2008-05-07	380.525763739572	"NO"
2008-05-08	224.248554680468	"NO"
2008-05-09	224.080536110255	"NO"
2008-05-10	516.882124768726	"NO"
2008-05-11	454.932520756823	"NO"
2008-05-12	523.019944513058	"NO"
2008-05-13	237.803029280562	"NO"
2008-05-14	435.549950687227	"NO"
2008-05-15	417.13855926128	"NO"
2008-05-16	291.071368327461	"NO"
2008-05-17	222.683627192942	"NO"
2008-05-18	340.691561676595	"NO"
2008-05-19	233.062778868773	"NO"
2008-05-20	332.914540950241	"NO"
2008-05-21	396.847682907182	"NO"
2008-05-22	417.862026315089	"NO"
2008-05-23	524.285754353632	"NO"
2008-05-24	285.49175037244	"NO"
2008-05-25	239.071541919192	"NO"
2008-05-26	419.88322513885	"NO"
2008-05-27	298.979510696432	"NO"
2008-05-28	227.911768218435	"NO"
2008-05-29	415.269109700167	"NO"
2008-05-30	414.931999500803	"NO"
2008-05-31	538.202225613913	"NO"
2008-06-01	407.231099947814	"NO"
2008-06-02	477.432472748282	"NO"
2008-06-03	248.14501920373	"NO"
2008-06-04	441.555281859313	"NO"
2008-06-05	219.716596439335	"NO"
2008-06-06	293.392227018051	"NO"
2008-06-07	272.158478844827	"NO"
2008-06-08	349.218628194477	"NO"
2008-06-09	394.626819890615	"NO"
2008-06-10	390.922875455114	"NO"
2008-06-11	443.28438051951	"NO"
2008-06-12	481.600459597212	"NO"
2008-06-13	295.917989487651	"NO"
2008-06-14	351.783531414685	"NO"
2008-06-15	362.156834400123	"NO"
2008-06-16	397.004379039618	"NO"
2008-06-17	529.692482679276	"NO"
2008-06-18	449.210201861101	"NO"
2008-06-19	477.063943263545	"NO"
2008-06-20	449.046439551167	"NO"
2008-06-21	375.658292631634	"NO"
2008-06-22	249.923875558337	"NO"
2008-06-23	291.80537164901	"NO"
2008-06-24	396.542367621242	"NO"
2008-06-25	221.963586982325	"NO"
2008-06-26	539.73930525763	"NO"
2008-06-27	560.746149396511	"NO"
2008-06-28	414.11314549358	"NO"
2008-06-29	508.510416111225	"NO"
2008-06-30	389.793173644499	"NO"
2008-07-01	445.810294881194	"NO"
2008-07-02	246.602774717931	"NO"
2008-07-03	218.673509803189	"NO"
2008-07-04	267.720877655855	"NO"
2008-07-05	453.367915593065	"NO"
2008-07-06	250.372030472818	"NO"
2008-07-07	348.592008786384	"NO"
2008-07-08	229.506219875601	"NO"
2008-07-09	499.776270669364	"NO"
2008-07-10	373.635459305488	"NO"
2008-07-11	461.661411647383	"NO"
2008-07-12	447.85772889794	"NO"
2008-07-13	240.530273115433	"NO"
2008-07-14	318.109948643976	"NO"
2008-07-15	223.145581667613	"NO"
2008-07-16	357.270488761315	"NO"
2008-07-17	339.846670174063	"NO"
2008-07-18	379.641858473104	"SI"
2008-07-19	374.707622126611	"SI"
2008-07-20	406.3165826404	"SI"
2008-07-21	408.207405765056	"SI"
2008-07-22	404.220620547169	"SI"
2008-07-23	480.435901470329	"SI"
2008-07-24	453.600233139058	"SI"
2008-07-25	465.794593677858	"SI"
2008-07-26	363.725200713239	"SI"
2008-07-27	336.897536366975	"SI"
2008-07-28	392.150037336111	"SI"
2008-07-29	394.32034604007	"SI"
2008-07-30	397.445995918467	"SI"
2008-07-31	384.484380854907	"SI"
2008-08-01	483.155879957447	"NO"
2008-08-02	221.805916512111	"NO"
2008-08-03	426.52149771663	"NO"
2008-08-04	462.787574189199	"NO"
2008-08-05	495.529382300636	"NO"
2008-08-06	319.497075725062	"NO"
2008-08-07	528.764610630298	"NO"
2008-08-08	370.431906925392	"NO"
2008-08-09	294.840206341687	"NO"
2008-08-10	287.783281885545	"NO"
2008-08-11	222.80220719424	"NO"
2008-08-12	556.173967235175	"NO"
2008-08-13	222.981943994996	"NO"
2008-08-14	237.582511398733	"NO"
2008-08-15	495.611987287977	"NO"
2008-08-16	245.029927919629	"NO"
2008-08-17	474.403106000588	"NO"
2008-08-18	379.970874591292	"NO"
2008-08-19	223.388721183183	"NO"
2008-08-20	551.819088257866	"NO"
2008-08-21	340.324004736123	"NO"
2008-08-22	347.752934512883	"NO"
2008-08-23	351.524478480858	"NO"
2008-08-24	241.840394341244	"NO"
2008-08-25	472.572475792698	"NO"
2008-08-26	278.514935701751	"NO"
2008-08-27	527.870475409768	"NO"
2008-08-28	307.901012373903	"NO"
2008-08-29	443.733354252759	"NO"
2008-08-30	223.456147048512	"NO"
2008-08-31	491.623408594454	"NO"
2008-09-01	311.570795653793	"NO"
2008-09-02	407.14188442031	"NO"
2008-09-03	469.658568642703	"NO"
2008-09-04	241.525470723539	"NO"
2008-09-05	465.930253275	"NO"
2008-09-06	454.831018337683	"NO"
2008-09-07	370.075270345149	"NO"
2008-09-08	436.24169618481	"NO"
2008-09-09	461.89498544319	"NO"
2008-09-10	528.034636654813	"NO"
2008-09-11	538.915343741128	"NO"
2008-09-12	442.991740954327	"NO"
2008-09-13	291.842071556725	"NO"
2008-09-14	280.596823728141	"NO"
2008-09-15	394.46660227394	"NO"
2008-09-16	221.288144335209	"NO"
2008-09-17	221.065035775582	"NO"
2008-09-18	437.754892792053	"NO"
2008-09-19	367.593128583446	"NO"
2008-09-20	220.331461037036	"NO"
2008-09-21	315.527410895215	"NO"
2008-09-22	421.615112753916	"NO"
2008-09-23	314.853553853726	"NO"
2008-09-24	325.489081388468	"NO"
2008-09-25	526.536944213868	"NO"
2008-09-26	423.520051717156	"NO"
2008-09-27	412.059589241259	"NO"
2008-09-28	280.029927093821	"NO"
2008-09-29	341.684216334523	"NO"
2008-09-30	348.506321071789	"NO"
2008-10-01	318.866235347917	"NO"
2008-10-02	216.480022431067	"NO"
2008-10-03	234.27647323231	"NO"
2008-10-04	215.707840295962	"NO"
2008-10-05	505.501315092119	"NO"
2008-10-06	403.301265336664	"NO"
2008-10-07	323.045379483897	"NO"
2008-10-08	499.566256963284	"NO"
2008-10-09	325.522521310396	"NO"
2008-10-10	213.204389116731	"NO"
2008-10-11	497.09948062082	"NO"
2008-10-12	341.700982560023	"NO"
2008-10-13	437.955013984111	"NO"
2008-10-14	397.739990618059	"NO"
2008-10-15	439.925892280791	"NO"
2008-10-16	392.659599038756	"NO"
2008-10-17	477.496442177454	"NO"
2008-10-18	512.195468931385	"NO"
2008-10-19	315.691374184575	"NO"
2008-10-20	357.618736139021	"NO"
2008-10-21	324.99236216107	"NO"
2008-10-22	504.690300517003	"NO"
2008-10-23	320.079045337428	"NO"
2008-10-24	544.968360349784	"NO"
2008-10-25	346.843098098081	"NO"
2008-10-26	507.657633783344	"NO"
2008-10-27	233.162900434004	"NO"
2008-10-28	253.614643788544	"NO"
2008-10-29	354.333147449159	"NO"
2008-10-30	252.448840291199	"NO"
2008-10-31	317.995208312967	"NO"
2008-11-01	202.651617689187	"NO"
2008-11-02	281.91932659602	"NO"
2008-11-03	461.273621333774	"NO"
2008-11-04	218.470415045418	"NO"
2008-11-05	352.455234448191	"NO"
2008-11-06	331.049503458581	"NO"
2008-11-07	378.445887009827	"NO"
2008-11-08	312.489998077026	"NO"
2008-11-09	503.552569319734	"NO"
2008-11-10	529.895307127658	"NO"
2008-11-11	450.394942657384	"NO"
2008-11-12	432.482857346928	"NO"
2008-11-13	411.242419988188	"NO"
2008-11-14	356.145360482642	"NO"
2008-11-15	511.31325765204	"NO"
2008-11-16	463.021460458896	"NO"
2008-11-17	472.312330964444	"NO"
2008-11-18	491.703177457752	"NO"
2008-11-19	285.499583743609	"NO"
2008-11-20	379.096904544517	"NO"
2008-11-21	536.193330031074	"NO"
2008-11-22	387.877198678793	"NO"
2008-11-23	353.787331322864	"NO"
2008-11-24	306.441313577403	"NO"
2008-11-25	292.613161256182	"NO"
2008-11-26	192.175249162194	"NO"
2008-11-27	275.095687613062	"NO"
2008-11-28	344.528054473488	"NO"
2008-11-29	330.78805844393	"NO"
2008-11-30	416.620757047883	"NO"
2008-12-01	416.12946319601	"NO"
2008-12-02	203.783090521631	"NO"
2008-12-03	461.527800830131	"NO"
2008-12-04	335.499112535335	"NO"
2008-12-05	417.722389722325	"NO"
2008-12-06	394.264266368083	"NO"
2008-12-07	235.694845735825	"NO"
2008-12-08	433.188663991304	"NO"
2008-12-09	399.971662412166	"NO"
2008-12-10	337.200541022031	"NO"
2008-12-11	188.990920534945	"NO"
2008-12-12	382.887967239558	"NO"
2008-12-13	484.631208177636	"NO"
2008-12-14	484.477614932383	"NO"
2008-12-15	494.21420920463	"NO"
2008-12-16	448.140113684446	"NO"
2008-12-17	494.076414004837	"NO"
2008-12-18	484.206923394487	"NO"
2008-12-19	474.371872285868	"NO"
2008-12-20	448.14432663338	"NO"
2008-12-21	326.659412278203	"NO"
2008-12-22	241.297841527745	"NO"
2008-12-23	461.636642666137	"NO"
2008-12-24	497.995339369206	"NO"
2008-12-25	521.258446442709	"NO"
2008-12-26	531.412925192136	"NO"
2008-12-27	535.027799780766	"NO"
2008-12-28	522.205111137491	"NO"
2008-12-29	476.420849773233	"NO"
2008-12-30	433.902685954152	"NO"
2008-12-31	414.46896206789	"NO"
2009-01-01	483.837014712167	"NO"
2009-01-02	398.336265209304	"NO"
2009-01-03	451.692909015882	"NO"
2009-01-04	455.493994601985	"NO"
2009-01-05	489.175238912643	"NO"
2009-01-06	396.811213241946	"NO"
